"","24587","","The Adventures of Tom Sawyer","Deidre S. Laiken","1979","Classics","Fiction","Adventure","4.12","2053","2022/05/13"
"","24588","","CliffsNotes on Twain's The Adventures of Tom Sawyer","James Lamar Roberts","1999","","","","4.25","4","2022/05/13"
"","24589","The Green Lion trilogy","The Moon in Hiding","Teresa Edgerton","","Fantasy","Fiction","Science Fiction Fantasy","4.01","170","2022/05/13"
"","24590","","New Critical Approaches to the Short Stories of Ernest Hemingway","Jackson J. Benson","1990","","","","4.0","4","2022/05/13"
"","24591","The short stories","The Short Stories, Vol 3","Ernest Hemingway","","Fiction","Audiobook","Classics","3.68","106","2022/05/13"
"","24592","","Thomas McKnight's ARCADIA","Francesco Colonna","2006","Art","","","4.0","1","2022/05/13"
"","24593","","The Old Arcadia","Philip Sidney","1593","Poetry","Classics","Fiction","3.6","652","2022/05/13"
"","24594","Images of America: California","Selections from the Oakland Tribune Archives","Annalee Allen","","","","","3.0","2","2022/05/13"
"","24595","","From Heaven to Arcadia: The Sacred and the Profane in the Renaissance","Ingrid D. Rowland","","Art","Art","Art History","3.85","33","2022/05/13"
"","24596","Images of America: California","Sebastopol","Western Sonoma County Historical Society","","","","","4.17","6","2022/05/13"
"","24597","Images of America: Pennsylvania","Center City Philadelphia in the 19th Century","Library Company of Philadelphia","2006","History","","","4.44","9","2022/05/13"
"","24598","Images of America: Wisconsin","Juneau and Sauk Counties: 1850-2000","Jacqueline Ann","","","","","2.67","3","2022/05/13"
"","24599","","Arcadia","Jim Crace","1992","Fiction","Literature","Modern","3.56","470","2022/05/13"
"","24600","","The Flowers of Evil","Charles Baudelaire","1857","Poetry","Classics","Cultural","4.22","59715","2022/05/13"
"","24601","","Paris Spleen","Charles Baudelaire","1869","Poetry","Classics","Cultural","4.28","11740","2022/05/13"
"","24602","","Les Fleurs Du Mal","Charles Baudelaire","1857","Poetry","Classics","Cultural","4.22","59715","2022/05/13"
"","24603","","The Writer of Modern Life: Essays on Charles Baudelaire","Walter Benjamin","1969","Philosophy","Poetry","Nonfiction","4.25","482","2022/05/13"
"","24604","","Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition)","Charles Baudelaire","1857","Poetry","Cultural","France","4.31","705","2022/05/13"
"","24605","","On Wine and Hashish","Charles Baudelaire","1851","Poetry","Nonfiction","Cultural","3.9","1113","2022/05/13"
"","24606","","Intimate Journals","Charles Baudelaire","1884","Poetry","Nonfiction","Biography","3.62","685","2022/05/13"
"","24607","","The Painter of Modern Life and Other Essays (Phaidon Arts and Letters)","Charles Baudelaire","1863","Art","Nonfiction","Writing","3.95","1543","2022/05/13"
"","24608","","Complete Verse","Charles Baudelaire","1857","Poetry","Classics","Cultural","4.35","1112","2022/05/13"
"","24609","","Baudelaire in English","Charles Baudelaire","","Poetry","","","4.36","36","2022/05/13"
"","24610","","Where I'm Calling from: New and Selected Stories","Raymond Carver","1988","Short Stories","Fiction","Literature","4.42","20747","2022/05/13"
"","24611","","Conversations with Raymond Carver","Marshall Bruce Gentry","","Nonfiction","","","4.17","103","2022/05/13"
"","24612","","Candide","Voltaire","1759","Classics","Fiction","Philosophy","3.77","246380","2022/05/13"
"","24613","","Candide","Voltaire","1759","Classics","Fiction","Philosophy","3.77","246380","2022/05/13"
"","24614","","The Handbook (The Encheiridion)","Epictetus","125","Philosophy","Nonfiction","Classics","4.24","19830","2022/05/13"
"","24615","","Enchiridion","Epictetus","125","Philosophy","Nonfiction","Classics","4.24","19830","2022/05/13"
"","24616","","Discourses","Epictetus","108","Philosophy","Classics","Nonfiction","4.25","4664","2022/05/13"
"","24617","","A Manual for Living","Epictetus","125","Philosophy","Nonfiction","Classics","4.24","19830","2022/05/13"
"","24618","","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","Epictetus","125","Philosophy","Nonfiction","Classics","4.24","19830","2022/05/13"
"","24619","","Discourses, Books 1-2","Epictetus","","Philosophy","Classics","Nonfiction","4.38","286","2022/05/13"
"","24620","","Discourses, Books 3-4. The Enchiridion (Loeb Classical Library #218)","Epictetus","","Philosophy","Classics","Nonfiction","4.4","140","2022/05/13"
"","24621","","The Handbook of Epictetus","Epictetus","125","Philosophy","Nonfiction","Classics","4.24","19830","2022/05/13"
"","24622","","Epictetus: A Stoic and Socratic Guide to Life","Anthony A. Long","2002","Philosophy","Nonfiction","Self Help","4.26","280","2022/05/13"
"","24623","","The Golden Sayings of Epictetus","Epictetus","2004","Philosophy","Classics","Nonfiction","3.95","1124","2022/05/13"
"","24624","","The Four Voices of Man","Jerome Hines","1997","Music","","","4.34","32","2022/05/13"
"","24625","","This Is My Story, This Is My Song","Jerome Hines","1969","Biography","","","3.17","6","2022/05/13"
"","24626","","A Stranger Came Ashore","Mollie Hunter","1975","Fantasy","Young Adult","Fiction","3.84","688","2022/05/13"
"","24627","","A Stranger Came Ashore (Kelpie)","Mollie Hunter","1975","Fantasy","Young Adult","Fiction","3.84","688","2022/05/13"
"","24628","","A Stranger Came Ashore","Mollie Hunter","1975","Fantasy","Young Adult","Fiction","3.84","688","2022/05/13"
"","24629","","","","","","","","","","2022/05/13"
"","24630","","Frankenstein (The Shadow Of Frankenstein #1)","Stefan Petrucha","","Horror","Horror","Victor Frankenstein","3.74","42","2022/05/13"
"","24631","","Rob Roy MacGregor: His Life and Times","W.H. Murray","1998","History","Cultural","Scotland","4.06","50","2022/05/13"
"","24632","","The Hunt for Rob Roy: The Man and the Myths","David Stevenson","","History","Cultural","Scotland","3.47","17","2022/05/13"
"","24633","","A Thousand Miles in the Rob Roy Canoe: On the Rivers and Lakes of Europe","John MacGregor","1867","Travel","Nonfiction","History","3.53","32","2022/05/13"
"","24634","","Rob Roy MacGregor","Nigel Tranter","1965","Historical","Historical Fiction","Cultural","3.95","147","2022/05/13"
"","24635","Waverley Novels","Rob Roy","Walter Scott","1817","Classics","Historical","Historical Fiction","3.69","9409","2022/05/13"
"","24636","Waverley Novels","From Glencoe to Stirling: Rob Roy, the Highlanders & Scotlands Chivalric Age","Walter Scott","1817","Classics","Historical","Historical Fiction","3.69","9409","2022/05/13"
"","24637","","The Voyage Alone in the Yawl Rob Roy","John MacGregor","2001","","","","3.87","15","2022/05/13"
"","24638","","American Wood Type, 1828 1900: Notes On The Evolution Of Decorated And Large Types And Comments On Related Trades Of The Period","Rob Roy Kelly","","","","","4.82","11","2022/05/13"
"","24639","","The Three Musketeers","Walt Disney Company","2004","Childrens","Childrens","Picture Books","3.95","146","2022/05/13"
"","24640","The Master of Hestviken","The Master of Hestviken","Sigrid Undset","1927","Historical","Historical Fiction","Fiction","4.32","175","2022/05/13"
"","24641","Kristin Lavransdatter","Kristin Lavransdatter 3: The Cross","Sigrid Undset","1922","Historical","Historical Fiction","Fiction","4.3","2656","2022/05/13"
"","24642","","Sigrid Undset on Saints and Sinners: New Translations and Studies: Papers Presented at a Conference Sponsored by the Wethersfield Institute, New York City, April 24, 1993","Deal W. Hudson","","","","","3.0","1","2022/05/13"
"","24643","","Vertical Man: The Human Being in the Catholic Novels of Graham Greene, Sigrid Undset, and Georges Bernanos","J.C. Whitehouse","1990","","","","1.0","1","2022/05/13"
"","24644","","Undset, Hamsun och kriget","Björn Fontander","","","","","0.0","0","2022/05/13"
"","24645","Kristin Lavransdatter","The Mistress of Husaby","Sigrid Undset","1921","Historical","Historical Fiction","Fiction","4.14","3324","2022/05/13"
"","24646","The Peoples of Europe","The Norsemen in the Viking Age","Eric Christiansen","2001","History","Nonfiction","Historical","3.78","27","2022/05/13"
"","24647","","Myths of the Norsemen: Retold from the Old Norse Poems and Tales","Roger Lancelyn Green","1960","Fantasy","Mythology","Classics","4.0","948","2022/05/13"
"","24648","World of Mythology","Myths of the Norsemen: From the Eddas and Sagas","Hélène A. Guerber","1908","Fantasy","Mythology","Classics","3.93","1934","2022/05/13"
"","24649","Myth and Mankind","Sagas of the Norsemen: Viking and German Myth","Loren Auerbach","1998","Fantasy","Mythology","Nonfiction","3.88","95","2022/05/13"
"","24650","","Myths of the Norsemen: Retold from the Old Norse Poems and Tales","Roger Lancelyn Green","1960","Fantasy","Mythology","Classics","4.0","948","2022/05/13"
"","24651","World of Mythology","Norsemen","Hélène A. Guerber","1908","Fantasy","Mythology","Classics","3.93","1934","2022/05/13"
"","24652","World of Mythology","Tales of Norse Mythology","Hélène A. Guerber","1908","Fantasy","Mythology","Classics","3.93","1934","2022/05/13"
"","24653","","The Discoveries of the Norsemen in America,: With Special Relation to","Joseph Fischer","1971","","","","0.0","0","2022/05/13"
"","24654","World of Mythology","Norsemen: Myths & Legends S","Hélène A. Guerber","1908","Fantasy","Mythology","Classics","3.93","1934","2022/05/13"
"","24655","","D'Aulaires' Book of Norse Myths","Ingri d'Aulaire","1967","Fantasy","Mythology","Fantasy","4.39","4135","2022/05/13"
"","24656","","Norse Mythology: Great Stories from the Eddas","Hamilton Wright Mabie","1902","Fantasy","Mythology","Classics","3.67","150","2022/05/13"
"","24657","","Penguin Book Of Norse Myths: Gods Of The Vikings","Kevin Crossley-Holland","1980","Fantasy","Mythology","Nonfiction","4.19","6042","2022/05/13"
"","24658","","The Prose Edda","Snorri Sturluson","1220","Fantasy","Mythology","Classics","4.16","12386","2022/05/13"
"","24659","","The Northern Path: Norse Myths and Legends Retold-- And What They Reveal","Douglas Dag Rossman","2005","","","","4.0","18","2022/05/13"
"","24660","","Exploring the Northern Tradition: A Guide to the Gods, Lore, Rites, and Celebrations From the Norse, German, and Anglo-Saxon Traditions","Galina Krasskova","2005","Religion","Nonfiction","Religion","3.82","486","2022/05/13"
"","24661","","Favorite Norse Myths","Mary Pope Osborne","1996","Fantasy","Mythology","Childrens","3.92","238","2022/05/13"
"","24662","","Perilous Realms: Celtic and Norse in Tolkien's Middle-Earth","Marjorie J. Burns","2005","Nonfiction","Criticism","Literary Criticism","3.82","56","2022/05/13"
"","24663","","Norse Myths","Kevin Crossley-Holland","","Childrens","","","3.71","14","2022/05/13"
"","24664","","Cassell's Dictionary of Norse Myth & Legend","Andy Orchard","1997","History","Fantasy","Mythology","4.0","65","2022/05/13"
"","24665","","Norse Myths and Legends (Usborne Myths & Legends)","Cheryl Evans","1986","Fiction","Childrens","Religion","3.97","69","2022/05/13"
"","24666","","Tales of the Norse Gods","Barbara Leonie Picard","1980","Fantasy","Mythology","History","4.05","131","2022/05/13"
"","24667","","Axe Age, Wolf Age: A Selection From The Norse Myths","Kevin Crossley-Holland","1986","Fantasy","Mythology","","4.47","15","2022/05/13"
"","24668","","Cassell Dictionary of Norse Myth and Legend","Andy Orchard","1997","History","Fantasy","Mythology","4.0","65","2022/05/13"
"","24669","","The Romance of Tristan and Iseult","Joseph Bédier","1170","Classics","Romance","Fiction","3.58","10634","2022/05/13"
"","24670","","Tristan Band 1","Gottfried von Straßburg","1210","Classics","Historical","Medieval","3.74","155","2022/05/13"
"","24671","","The Tristan Betrayal","Robert Ludlum","2003","Fiction","Thriller","Spy Thriller","3.84","6744","2022/05/13"
"","24672","","One Hand for Yourself, One for the Ship: The Essentials of Single-Handed Sailing","Tristan Jones","1982","","","","3.85","53","2022/05/13"
"","24673","","Tristan und Isolde in Full Score","Richard Wagner","1859","Classics","Music","Fiction","3.79","766","2022/05/13"
"","24674","Tristan and Isolde","Isolde, Queen of the Western Isle","Rosalind Miles","2002","Historical","Historical Fiction","Fantasy","3.64","2455","2022/05/13"
"","24675","","Kornwolf","Tristan Egolf","2005","Fiction","Horror","Shapeshifters","3.6","477","2022/05/13"
"","24676","","The Ultimate Guide to Anal Sex for Women","Tristan Taormino","1997","Sexuality","Nonfiction","Reference","4.12","457","2022/05/13"
"","24677","","Ice!","Tristan Jones","1978","Adventure","Nonfiction","Travel","4.06","211","2022/05/13"
"","24678","","The Incredible Voyage: A Personal Odyssey","Tristan Jones","1977","Nonfiction","Travel","Adventure","4.22","474","2022/05/13"
"","24679","","Wagner:Tristan Und Isold","NOT A BOOK","2004","","","","2.75","4","2022/05/13"
"","24680","","Rhetorik Und Roman: Unters. Zu Gottfrieds Von Strassburg ""Tristan U. Isold""","Winfried Christ","","","","","0.0","0","2022/05/13"
"","24681","","Tristan: With the Tristran of Thomas","Gottfried von Straßburg","1210","Classics","Historical","Medieval","3.82","2149","2022/05/13"
"","24682","","Oh, The Places You’ll Go!","Dr. Seuss","1990","Childrens","Childrens","Picture Books","4.35","370025","2022/05/13"
"","24683","","Go, Dog. Go!","P.D. Eastman","1961","Childrens","Childrens","Picture Books","4.12","86200","2022/05/13"
"","24684","","Language of Letting Go","Melody Beattie","1990","Self Help","Nonfiction","Psychology","4.33","7384","2022/05/13"
"","24685","","Go, Dog. Go!: P. D. Eastman's Book of Things That Go","P.D. Eastman","1961","Childrens","Childrens","Picture Books","4.12","86200","2022/05/13"
"","24686","Toys","Toys Go Out: Being the Adventures of a Knowledgeable Stingray, a Toughy Little Buffalo, and Someone Called Plastic","Emily Jenkins","2006","Fantasy","Childrens","Chapter Books","3.94","4537","2022/05/13"
"","24687","","Don't Let's Go to the Dogs Tonight: An African Childhood","Alexandra Fuller","2001","Autobiography","Memoir","Nonfiction","3.95","53941","2022/05/13"
"","24688","","Cars and Trucks and Things That Go (Giant Little Golden Book)","Richard Scarry","1974","Childrens","Picture Books","Childrens","4.27","8887","2022/05/13"
"","24689","","The Knitting Experience Book 1: The Knit Stitch, Inspiration & Instruction","Sally Melville","","Crafts","Knitting","Art","4.07","706","2022/05/13"
"","24690","","The Knitting Experience: Book 3: Color","Sally Melville","","Crafts","Knitting","Art","3.8","217","2022/05/13"
"","24691","","The Knitting Experience: Book 2: The Purl Stitch","Sally Melville","","Crafts","Knitting","Art","4.01","417","2022/05/13"
"","24692","","Melville: His World and Work","Andrew Delbanco","2005","Biography","History","Nonfiction","4.04","394","2022/05/13"
"","24693","","Jean-Pierre Melville: An American in Paris","Ginette Vincendeau","2003","Culture","Film","Nonfiction","4.17","59","2022/05/13"
"","24694","","Bartleby and Benito Cereno","Herman Melville","","Classics","Fiction","Short Stories","3.81","2477","2022/05/13"
"","24695","","Herman Melville: A Biography","Leon Howard","1981","Literature","","","3.67","6","2022/05/13"
"","24696","","Herman Melville's Whaling Years","Wilson Heflin","","","","","4.4","5","2022/05/13"
"","24697","","Civil War World of Herman Melville","Stanton Garner","","","","","3.78","9","2022/05/13"
"","24698","","40 Anos de Revolucion: El Legado de Castro","Efrén Córdova","1999","","","","0.0","0","2022/05/13"
"","24699","","Escuela Publica y Sociedad Neoliberal (Spanish Edition)","Félix Angulo Rasco","1999","","","","0.0","0","2022/05/13"
"","24700","","Hispanidad Y Cubanidad (Coleccion Cuba Y Sus Jueces)","José Ignacio Rasco","","","","","0.0","0","2022/05/13"
"","24701","","A Practical Guide to Legal and Regulatory Issues for Food Industry Professionals","Barbara A. Rasco","","","","","0.0","0","2022/05/13"
"","24702","","La nación cubana: Esencia y existencia","Instituto Jacques Maritain de Cuba","1999","","","","0.0","0","2022/05/13"
"","24703","Rats of NIMH","Racso and the Rats of NIMH","Jane Leslie Conly","1986","Fantasy","Childrens","Fiction","3.77","3812","2022/05/13"
"","24704","Rats of NIMH","R-T, Margaret, and the Rats of NIMH","Jane Leslie Conly","1990","Fantasy","Fiction","Animals","3.58","807","2022/05/13"
"","24705","Rats of NIMH","Mrs. Frisby and the Rats of NIMH","Robert C. O'Brien","","Fantasy","Fiction","Childrens","4.15","171148","2022/05/13"
"","24706","","A Guide for Using Mrs. Frisby and the Rats of NIMH in the Classroom","Jane Pryne","","","","","4.0","4","2022/05/13"
"","24707","Rats of NIMH","Mrs. Frisby and the Rats of NIMH","Robert C. O'Brien","1971","Fantasy","Fiction","Childrens","4.15","171148","2022/05/13"
"","24708","Rats of NIMH","Racso And The Rats Of Nimh","Jane Leslie Conly","1986","Fantasy","Childrens","Fiction","3.77","3812","2022/05/13"
"","24709","","Mrs.Frisby and the Rats of NIMH: A Study Guide","Barbara T. Doherty","","Academic","School","Childrens","4.11","224","2022/05/13"
"","24710","Discovering Literature","A Teaching Guide to Mrs. Frisby & Rats of Nimh","Mary F. Spicer","1996","","","","3.5","4","2022/05/13"
"","24711","","The Dance of the Dissident Daughter","Sue Monk Kidd","1996","Nonfiction","Spirituality","Autobiography","3.94","9387","2022/05/13"
"","24712","","When the Heart Waits: Spiritual Direction for Life's Sacred Questions","Sue Monk Kidd","1990","Spirituality","Nonfiction","Autobiography","3.99","4551","2022/05/13"
"","24713","","Random Family","Adrian Nicole LeBlanc","2003","Nonfiction","Sociology","Autobiography","4.26","11776","2022/05/13"
"","24714","","Random Family","Adrian Nicole LeBlanc","2003","Nonfiction","Sociology","Autobiography","4.26","11776","2022/05/13"
"","24715","","The Broken Hearth: Reversing the Moral Collapse of the American Family","William J. Bennett","2001","Parenting","Nonfiction","Politics","3.61","67","2022/05/13"
"","24716","","Random House Dictionary of Health and Medicine: Save Your Family's Life with Fire Survival Tec","Tony Geiss","1992","","","","4.0","2","2022/05/13"
"","24717","","Skywalker Family Album","Alice Alfonsi","2002","Media Tie In","Star Wars","","3.64","14","2022/05/13"
"","24718","","Family History","Dani Shapiro","2003","Fiction","Family","Womens Fiction","3.69","2773","2022/05/13"
"","24719","","The Policing Of Families","Jacques Donzelot","1977","Sociology","History","Politics","4.23","35","2022/05/13"
"","24720","","","","","","","","","","2022/05/13"
"","24721","","Without a Hero","T. Coraghessan Boyle","1994","Short Stories","Fiction","Literary Fiction","3.76","610","2022/05/13"
"","24722","","Stories","T. Coraghessan Boyle","1993","Short Stories","Fiction","Literature","4.2","1611","2022/05/13"
"","24723","","Talk Talk","T. Coraghessan Boyle","2006","Fiction","Mystery","Contemporary","3.43","4981","2022/05/13"
"","24724","","Drop City","T. Coraghessan Boyle","2003","Fiction","Historical","Historical Fiction","3.79","14869","2022/05/13"
"","24725","","Tooth and Claw","T. Coraghessan Boyle","2005","Short Stories","Fiction","Literary Fiction","3.81","1440","2022/05/13"
"","24726","","Water Music","T. Coraghessan Boyle","1981","Fiction","Historical","Historical Fiction","4.19","4541","2022/05/13"
"","24727","","East Is East","T. Coraghessan Boyle","1990","Fiction","Novels","Humor","3.65","2533","2022/05/13"
"","24728","","The Human Fly and Other Stories","T. Coraghessan Boyle","2001","Short Stories","","","3.68","391","2022/05/13"
"","24729","","After the Plague: and Other Stories","T. Coraghessan Boyle","2001","Short Stories","Fiction","Literature","3.86","1500","2022/05/13"
"","24730","","The Inner Circle","T. Coraghessan Boyle","2003","Fiction","Historical","Historical Fiction","3.58","5008","2022/05/13"
"","24731","","The Tortilla Curtain","T. Coraghessan Boyle","","Fiction","Contemporary","Book Club","3.66","30000","2022/05/13"
"","24732","","Riven Rock","T. Coraghessan Boyle","1998","Fiction","Historical","Historical Fiction","3.64","2731","2022/05/13"
"","24733","","Descent of Man","T. Coraghessan Boyle","1979","Fiction","Short Stories","Literature","3.95","711","2022/05/13"
"","24734","","T.C. Boyle Stories","T. Coraghessan Boyle","1993","Short Stories","Fiction","Literature","4.2","1611","2022/05/13"
"","24735","","T. C. Boyle Stories (Part 1)","T. Coraghessan Boyle","1993","Short Stories","Fiction","Literature","4.2","1611","2022/05/13"
"","24736","","World's End","T. Coraghessan Boyle","1987","Fiction","Historical","Historical Fiction","4.01","4024","2022/05/13"
"","24737","","If the River Was Whiskey: Stories","T. Coraghessan Boyle","1989","Short Stories","Fiction","Literature","3.94","1230","2022/05/13"
"","24738","","The Road to Wellville","T. Coraghessan Boyle","1993","Fiction","Historical","Historical Fiction","3.68","6224","2022/05/13"
"","24739","","If the River Was Whiskey","T. Coraghessan Boyle","1989","Short Stories","Fiction","Literature","3.94","1230","2022/05/13"
"","24740","","25 histoires d'amour","T. Coraghessan Boyle","2002","","","","3.56","9","2022/05/13"
"","24741","","Grün ist die Hoffnung","T. Coraghessan Boyle","1984","Fiction","Literature","Humor","3.85","2518","2022/05/13"
"","24742","","Budding Prospects: A Pastoral","T. Coraghessan Boyle","1984","Fiction","Literature","Humor","3.85","2518","2022/05/13"
"","24743","","Descent of Man","T. Coraghessan Boyle","1979","Fiction","Short Stories","Literature","3.95","711","2022/05/13"
"","24744","Brooklyn Trilogy","Brooklyn Three","Thomas Boyle","1991","","","","4.0","5","2022/05/13"
"","24745","","Riven Rock","T. Coraghessan Boyle","1998","Fiction","Historical","Historical Fiction","3.64","2731","2022/05/13"
"","24746","Brooklyn Trilogy","Only the Dead Know Brooklyn","Thomas Boyle","1985","Mystery","","","3.54","24","2022/05/13"
"","24747","","Black Swine in the Sewers of Hampstead","Thomas Boyle","1989","History","Historical","Victorian","3.58","31","2022/05/13"
"","24748","","The Killing Spirit: An Anthology of Murder for Hire","Jay Hopler","","","","","3.71","17","2022/05/13"
"","24749","","American Writers, Supplement VIII","Jay Parini","","","","","0.0","0","2022/05/13"
"","24750","Brooklyn Trilogy","Post-Mortem Effects","Thomas Boyle","1987","","","","3.63","8","2022/05/13"
"","24751","","Greasy Lake & Other Stories","T. Coraghessan Boyle","1985","Short Stories","Fiction","Classics","3.94","1190","2022/05/13"
"","24752","","A Friend of the Earth","T. Coraghessan Boyle","","Fiction","Science Fiction","Environment","3.68","3283","2022/05/13"
"","24753","","L'Orient, c'est l'Orient","T. Coraghessan Boyle","1990","Fiction","Novels","Humor","3.65","2533","2022/05/13"
"","24754","","Budding Prospects: A Pastoral","T. Coraghessan Boyle","1984","Fiction","Literature","Humor","3.85","2518","2022/05/13"
"","24755","","","","","","","","","","2022/05/13"
"","24756","","Descent of Man","T. Coraghessan Boyle","1979","Fiction","Short Stories","Literature","3.95","711","2022/05/13"
"","24757","","After the Plague","T. Coraghessan Boyle","","Short Stories","Fiction","Literature","3.86","1500","2022/05/13"
"","24758","","The Early Essays and Ethics of Robert Boyle","Robert Boyle","","","","","4.0","1","2022/05/13"
"","24759","","People, Science & Technology: A Guide To Advanced Industrial Society","C. Boyle","","","","","0.0","0","2022/05/13"
"","24760","","Matrix Eigensystem Routines - Eispack Guide","B.T. Smith","1974","","","","0.0","0","2022/05/13"
"","24761","Time Quintet","An Acceptable Time","Madeleine L'Engle","1989","Fantasy","Young Adult","Fiction","3.8","20955","2022/05/13"
"","24762","","Conversations with Kurt Vonnegut","William Rodney Allen","","Nonfiction","Biography","Language","4.05","1059","2022/05/13"
"","24763","","So Yesterday","Scott Westerfeld","2004","Young Adult","Fiction","Mystery","3.58","11147","2022/05/13"
"","24764","Peeps","The Last Days","Scott Westerfeld","","Young Adult","Paranormal","Vampires","3.53","9550","2022/05/13"
"","24765","Uglies","Specials","Scott Westerfeld","","Young Adult","Science Fiction","Dystopia","3.76","180254","2022/05/13"
"","24766","Midnighters","The Secret Hour","Scott Westerfeld","2004","Young Adult","Fantasy","Fantasy","3.81","28980","2022/05/13"
"","24767","Midnighters","Touching Darkness","Scott Westerfeld","2005","Young Adult","Fantasy","Fantasy","3.9","19259","2022/05/13"
"","24768","Uglies","Pretties","Scott Westerfeld","","Young Adult","Science Fiction","Dystopia","3.84","247988","2022/05/13"
"","24769","Midnighters","Blue Noon","Scott Westerfeld","2006","Young Adult","Fantasy","Fantasy","3.86","16651","2022/05/13"
"","24770","Uglies","Uglies","Scott Westerfeld","","Young Adult","Science Fiction","Dystopia","3.85","613940","2022/05/13"
"","24771","","Evolution's Darling","Scott Westerfeld","","Science Fiction","Fiction","Fantasy","3.51","477","2022/05/13"
"","24772","Succession","The Killing of Worlds","Scott Westerfeld","","Science Fiction","Fiction","Space","4.07","1853","2022/05/13"
"","24773","Sally Lockhart","The Ruby in the Smoke","Philip Pullman","1985","Mystery","Young Adult","Historical","3.77","26268","2022/05/13"
"","24774","","Clockwork","Philip Pullman","1996","Fantasy","Fiction","Young Adult","3.88","7237","2022/05/13"
"","24775","","The Butterfly Tattoo","Philip Pullman","1992","Young Adult","Fiction","Romance","3.17","1920","2022/05/13"
"","24776","","Philip Pullman, Master Storyteller: A Guide to the Worlds of His Dark Materials","Claire Squires","","Nonfiction","","","3.65","20","2022/05/13"
"","24777","","Count Karlstein","Philip Pullman","1982","Fantasy","Fiction","Young Adult","3.5","2277","2022/05/13"
"","24778","","Spring-Heeled Jack","Philip Pullman","1991","Fantasy","Childrens","Fiction","3.32","751","2022/05/13"
"","24779","The Chronicles of Prydain","The Castle of Llyr","Lloyd Alexander","1966","Fantasy","Young Adult","Fiction","4.06","36159","2022/05/13"
"","24780","The Chronicles of Prydain","The Book of Three","Lloyd Alexander","1964","Fantasy","Young Adult","Fiction","3.98","76360","2022/05/13"
"","24781","The Chronicles of Prydain","The High King","Lloyd Alexander","1968","Fantasy","Young Adult","Fiction","4.23","53333","2022/05/13"
"","24782","The Chronicles of Prydain","Taran Wanderer","Lloyd Alexander","1967","Fantasy","Young Adult","Fiction","4.13","40163","2022/05/13"
"","24783","Westmark","Westmark","Lloyd Alexander","1981","Fantasy","Young Adult","Fiction","3.92","4649","2022/05/13"
"","24784","The Chronicles of Prydain","The Black Cauldron","Lloyd Alexander","1965","Fantasy","Young Adult","Fiction","4.11","63325","2022/05/13"
"","24785","The Chronicles of Prydain","The Foundling and Other Tales of Prydain","Lloyd Alexander","1973","Fantasy","Young Adult","Fiction","3.94","4482","2022/05/13"
"","24786","","The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles","Michael O. Tunnell","1989","Fantasy","Reference","Young Adult","4.21","102","2022/05/13"
"","24787","","A Lloyd Alexander Collection","Lloyd Alexander","","Fantasy","Young Adult","Adventure","4.23","90","2022/05/13"
"","24788","Vesper Holly","The Philadelphia Adventure","Lloyd Alexander","1990","Young Adult","Adventure","Fiction","3.88","620","2022/05/13"
"","24789","","Libra","Don DeLillo","1988","Fiction","Historical","Historical Fiction","4.0","15556","2022/05/13"
"","24790","","Paula","Isabel Allende","1994","Nonfiction","Autobiography","Memoir","4.15","39447","2022/05/13"
"","24791","","De amor y de sombra","Isabel Allende","1984","Fiction","Historical","Historical Fiction","3.99","28507","2022/05/13"
"","24792","","Afrodita: cuentos, recetas y otros afrodisiacos","Isabel Allende","1997","Nonfiction","Food and Drink","Food","3.64","5431","2022/05/13"
"","24793","","The Internet Handbook for Canadian Lawyers","M. Drew Jackson","","","","","0.0","0","2022/05/13"
"","24794","","The Prehistory of Sex: Four Million Years of Human Sexual Culture","Timothy  Taylor","1996","History","Nonfiction","Sexuality","3.87","191","2022/05/13"
"","24795","","The New Comparative Economic History: Essays in Honor of Jeffrey G. Williamson","Timothy J. Hatton","","","","","4.0","3","2022/05/13"
"","24796","","Zorro","Isabel Allende","","Historical","Historical Fiction","Fiction","3.77","21570","2022/05/13"
"","24797","","Aphrodite","Isabel Allende","1997","Nonfiction","Food and Drink","Food","3.64","5431","2022/05/13"
"","24798","","Starry Night","Marjorie Agosín","1996","","","","3.2","5","2022/05/13"
"","24799","Involuntary trilogy","Daughter of Fortune","Isabel Allende","1998","Historical","Historical Fiction","Fiction","3.92","123301","2022/05/13"
"","24800","","House of Leaves","Mark Z. Danielewski","","Horror","Fiction","Fantasy","4.07","148937","2022/05/13"
"","24801","","House of Leaves","Kiyoshi Soya","1987","Childrens","Picture Books","Childrens","3.83","36","2022/05/13"
"","24802","","The House of Leaves","Nathaniel Tarn","1976","Poetry","Fiction","","3.75","28","2022/05/13"
"","24803","","The House of Blue Leaves & Chaucer in Rome","John Guare","","Plays","Drama","Plays","3.83","46","2022/05/13"
"","24804","","A Parchment of Leaves","Silas House","2002","Fiction","Historical","Historical Fiction","4.19","3979","2022/05/13"
"","24805","","House of Leaves","Janice M. Gale","","","","","5.0","1","2022/05/13"
"","24806","","A House Of Leaves: Selected Poems Of Dafydd Ap Gwilym","Dafydd ap Gwilym","1993","Poetry","","","3.5","4","2022/05/13"
