"","5001","","Code-Name Downfall: The Secret Plan to Invade Japan and Why Truman Dropped the Bomb","Thomas B. Allen","1995","History","War","World War II","3.5","48","2022/03/24"
"","5675","","Enforcing the Work Ethic: Rhetoric and Everyday Life in a Work Incentive Program","Gale Miller","1991","","","","0.0","0","2022/03/24"
"","5676","","Living to Tell about It: A Rhetoric and Ethics of Character Narration","James  Phelan","2004","Nonfiction","","","4.1","42","2022/03/24"
"","5677","","The Alphabet Of Manliness","Angelo Vildasol","2005","Humor","Humor","Comedy","3.68","3561","2022/03/24"
"","5678","","Manliness","Harvey Mansfield Jr.","2006","Philosophy","Nonfiction","Politics","3.4","247","2022/03/24"
"","5679","Women in Culture and Society","Manliness and Civilization: A Cultural History of Gender and Race in the United States, 1880-1917","Gail Bederman","1995","History","Nonfiction","Gender","4.04","706","2022/03/24"
"","5680","","The Von Hoffmann Bros.' Big Damn Book Of Sheer Manliness","Todd Von Hoffmann","","Humor","","","4.2","56","2022/03/24"
"","5681","","The Von Hoffmann Bros.' Big Damn Book Of Sheer Manliness","Todd Von Hoffmann","1997","Humor","","","4.2","56","2022/03/24"
"","5682","","Manliness and Its Discontents: The Black Middle Class and the Transformation of Masculinity, 1900-1930","Martin Summers","","History","","","3.58","26","2022/03/24"
"","5683","","The Lost Art of Manliness: With a Prologue by Brian Francisco","Blake Jorgensen","2004","","","","3.75","4","2022/03/24"
"","5684","","Manliness and Masculinities in Nineteenth-Century Britain: Essays on Gender, Family and Empire","John Tosh","","History","Nonfiction","Reference","3.65","17","2022/03/24"
"","5685","","Anna Karenina","Leo Tolstoy","1877","Classics","Fiction","Romance","4.07","745847","2022/03/24"
"","5686","","The Eternal Husband and Other Stories","Fyodor Dostoevsky","1890","Fiction","Short Stories","Cultural","4.15","2538","2022/03/24"
"","5687","","The Idiot","Fyodor Dostoevsky","1869","Classics","Fiction","Cultural","4.2","151937","2022/03/24"
"","5688","","The Aesthetic Face of Being: Art in the Theology of Pavel Florensky","Victor Bychkov","","Religion","","","4.25","8","2022/03/24"
"","5689","","Notes from Underground","Fyodor Dostoevsky","1864","Classics","Fiction","Philosophy","4.17","107515","2022/03/24"
"","5690","","Anna Karenina","Leo Tolstoy","1877","Classics","Fiction","Romance","4.07","745847","2022/03/24"
"","5691","","The Brothers Karamazov","Fyodor Dostoevsky","1879","Classics","Fiction","Cultural","4.34","275253","2022/03/24"
"","5692","","Crime and Punishment","Fyodor Dostoevsky","1866","Classics","Fiction","Cultural","4.24","735384","2022/03/24"
"","5693","","Selected Stories of Anton Chekhov","Anton Chekhov","1903","Short Stories","Fiction","Classics","4.37","30104","2022/03/24"
"","5694","Modern Spiritual Masters","Mother Maria Skobtsova: Essential Writings","Maria Skobtsova","","Religion","Religion","Theology","4.41","76","2022/03/24"
"","5695","","Demons","Fyodor Dostoevsky","1871","Classics","Fiction","Cultural","4.29","43120","2022/03/24"
"","5696","","What Is Art?","Leo Tolstoy","1898","Philosophy","Art","Nonfiction","3.73","2528","2022/03/24"
"","5697","","The Complete Short Novels","Anton Chekhov","1896","Fiction","Classics","Cultural","4.47","11448","2022/03/24"
"","5698","","The Double and The Gambler","Fyodor Dostoevsky","1846","Fiction","Cultural","Russia","4.15","2901","2022/03/24"
"","5699","","The Master and Margarita","Mikhail Bulgakov","1967","Classics","Fiction","Cultural","4.3","284196","2022/03/24"
"","5700","","The Adolescent","Fyodor Dostoevsky","","Classics","Fiction","Literature","3.94","7244","2022/03/24"
"","5701","","Frederic Chopin; His Life and Letters Volume 1","Maurycy Karasowski","1938","","","","4.17","6","2022/03/24"
"","5702","","The Dreams of Two Yi-Min","Margaret K. Pai","1989","","","","4.1","10","2022/03/24"
"","5703","","Basque Gender Studies","Margaret Bullen","2003","","","","4.5","2","2022/03/24"
"","5704","","Thousand Pieces of Gold","Ruthanne Lum McCunn","1981","Historical","Historical Fiction","Fiction","3.79","1845","2022/03/24"
"","5705","","A Thousand Pieces of Gold: My Discovery of China's Character in Its Proverbs","Adeline Yen Mah","2002","Cultural","China","Nonfiction","3.84","683","2022/03/24"
"","5706","","To the Ends of the Earth: The Great Travel and Trade Routes of Human History","Irene M. Franck","","","","","2.5","2","2022/03/24"
"","5707","","Africans in America: 1619-1865","Kay Melchisedech Olson","2000","","","","3.0","2","2022/03/24"
"","5708","","Worlds of Food: Place, Power, and Provenance in the Food Chain","Kevin Morgan","2006","","","","3.0","2","2022/03/24"
"","5709","","Bodies From the Ash: Life and Death in Ancient Pompeii","James M. Deem","2005","History","Nonfiction","Science","4.1","211","2022/03/24"
"","5710","","Bazaars of Chinese Turkestan: Life and Trade Along the Old Silk Road","Peter Yung","1997","","","","4.0","4","2022/03/24"
"","5711","","Combat Zone: True Tales of GI's in Iraq","Karl Zinsmeister","","Sequential Art","Comics","Sequential Art","2.71","14","2022/03/24"
"","5712","","If I Die in a Combat Zone","Tim O'Brien","1973","Nonfiction","War","Autobiography","3.95","10002","2022/03/24"
"","5713","","If I Die In A Combat Zone","Tim O'Brien","1973","Nonfiction","War","Autobiography","3.95","10002","2022/03/24"
"","5714","","Combat Zone","John S. Hardin","2006","","","","4.0","2","2022/03/24"
"","5715","","In The Combat Zone: An Oral History of American Women in Vietnam, 1966-1975","Kathryn Marshall","","History","","","4.09","23","2022/03/24"
"","5716","","If I Die in a Combat Zone box me up and ship me home","Tim O'Brien","1973","Nonfiction","War","Autobiography","3.95","10002","2022/03/24"
"","5717","","From Combat Zone to Love at Home","Debbie Preece","1995","","","","3.0","1","2022/03/24"
"","5718","","In The Combat Zone: Special Forces Since 1945","Robin Neillands","1997","War","Military Fiction","History","3.78","9","2022/03/24"
"","5719","","Tom Clancy's Rainbow Six Vegas (Prima Official Game Guide)","David Knight","","","","","4.09","11","2022/03/24"
"","5720","John Clark","Rainbow Six","Tom Clancy","1998","Fiction","Thriller","War","4.11","50993","2022/03/24"
"","5721","","Tom Clancy's Rainbow Six: Lockdown: Prima Official Game Guide (Prima Official Game Guides)","Eric Mylonas","","","","","5.0","1","2022/03/24"
"","5722","","Tom Clancy's Rainbow Six Lockdown (PC): Prima Official Game Guide (Prima Official Game Guides)","Joe Grant Bell","","","","","5.0","1","2022/03/24"
"","5723","John Clark","Rainbow Six Part 2 of 2","Tom Clancy","1998","Fiction","Thriller","War","4.11","50993","2022/03/24"
"","5724","","Tom Clancy's Rainbow Six 3 (PS2): Prima's Official Strategy Guide","David Knight","","","","","5.0","1","2022/03/24"
"","5725","","Tom Clancy's Rainbow Six Bundle for Red Storm: Prima's Official Strategy Guide","Prima Publishing","","","","","5.0","1","2022/03/24"
"","5726","","Rainbow Six (Tome 1)","Tom Clancy","1998","Thriller","","","3.63","24","2022/03/24"
"","5727","John Clark","Rainbow Six","Tom Clancy","1998","Fiction","Thriller","War","4.11","50993","2022/03/24"
"","5728","","Child of War, Woman of Peace","Le Ly Hayslip","1992","Nonfiction","Autobiography","Memoir","3.81","217","2022/03/24"
"","5729","","When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace","Le Ly Hayslip","1989","Nonfiction","Autobiography","Memoir","4.13","3233","2022/03/24"
"","5730","","Writing A War Story: American Women's Writing On The Vietnam War","Danielle Hinrichs","","","","","0.0","0","2022/03/24"
"","5731","","Le Ly Hayslip","Mary Englar","2004","","","","3.0","2","2022/03/24"
"","5732","","When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace","Le Ly Hayslip","1989","Nonfiction","Autobiography","Memoir","4.13","3233","2022/03/25"
"","5733","","Cultural Changes in Attitudes Toward Death, Dying, and Bereavement","Cynthia A. Peveto","1996","","","","2.67","3","2022/03/25"
"","5734","","Garland: Its premiere century : an illustrated history","Michael R. Hayslip","1991","","","","5.0","1","2022/03/25"
"","5735","","Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement","Craig Scharlin","1992","History","Nonfiction","Labor","4.18","85","2022/03/25"
"","5736","","Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South","Anne Moody","1968","Nonfiction","History","Autobiography","4.1","10231","2022/03/25"
"","5737","","Mississippi River Dreams: Coming Of Age In The 1850's","Mary Charlotte Aubry Costello","","","","","4.0","1","2022/03/25"
"","5738","The Decades of a Woman's Life","I'm Too Young To Be Seventy","Judith Viorst","2005","Poetry","Humor","Nonfiction","3.91","378","2022/03/25"
"","5739","","Seventy Times Seven:","Salvatore Sapienza","","Romance","LGBT","Romance","3.91","67","2022/03/25"
"","5740","Seventy-Eight Degrees of Wisdom: A Book of Tarot","The Major Arcana","Rachel Pollack","","Occult","Tarot","Occult","4.25","67","2022/03/25"
"","5741","","The Seventy Faces of Torah: The Jewish Way of Reading the Sacred Scriptures","Stephen M. Wylen","2005","Religion","","","3.79","14","2022/03/25"
"","5742","","The Seventy Wonders of the Ancient World: The Great Monuments and How They Were Built","Christopher Scarre","","History","Nonfiction","History","3.96","75","2022/03/25"
"","5743","Bryant & May: Peculiar Crimes Unit","Seventy-Seven Clocks","Christopher Fowler","2005","Mystery","Fiction","Mystery","3.9","3120","2022/03/25"
"","5744","","The Seventies: The Great Shift in American Culture, Society, and Politics","Bruce J. Schulman","2001","History","Nonfiction","Politics","3.72","526","2022/03/25"
"","5745","","This Bittersweet Soil: The Chinese in California Agriculture, 1860-1910","Sucheng Chan","1987","History","","","4.0","4","2022/03/25"
"","5746","","Asian Americans: An Interpretive History","Sucheng Chan","","History","Nonfiction","Literature","3.68","87","2022/03/25"
"","5747","","Hmong Means Free: Life in Laos and America","Sucheng Chan","1994","Cultural","Asia","","3.48","27","2022/03/25"
"","5748","","Asian Californians","Norris Hundley Jr.","","","","","0.0","0","2022/03/25"
"","5749","","Chinese American Transnationalism: The Flow of People, Resources","Sucheng Chan","2005","","","","4.67","3","2022/03/25"
"","5750","","Remapping Asian American History","Sucheng Chan","","","","","3.5","2","2022/03/25"
"","5751","","Survivors: CAMBODIAN REFUGEES IN THE UNITED STATES","Sucheng Chan","","","","","4.57","7","2022/03/25"
"","5752","","The Blank Slate: The Modern Denial of Human Nature","Steven Pinker","2002","Psychology","Science","Nonfiction","4.08","23066","2022/03/25"
"","5753","","Words and Rules: The Ingredients of Language","Steven Pinker","1999","Humanities","Linguistics","Humanities","3.91","1763","2022/03/25"
"","5754","","How the Mind Works","Steven Pinker","1997","Psychology","Science","Nonfiction","3.99","19308","2022/03/25"
"","5755","","The Language Instinct: How the Mind Creates Language","Steven Pinker","1994","Nonfiction","Science","Humanities","4.0","20771","2022/03/25"
"","5756","Learning, Development, and Conceptual Change","Learnability and Cognition: The Acquisition of Argument Structure","Steven Pinker","1989","Psychology","Humanities","Linguistics","3.79","66","2022/03/25"
"","5757","","How the Mind Works","Steven Pinker","1997","Psychology","Science","Nonfiction","3.99","19308","2022/03/25"
"","5758","","Language Learnability and Language Development","Steven Pinker","1984","Humanities","Linguistics","Humanities","3.92","26","2022/03/25"
"","5759","Fight Club","Fight Club","Chuck Palahniuk","1996","Fiction","Classics","Contemporary","4.19","535025","2022/03/25"
"","5760","","Fight Club Politics: How Partisanship Is Poisoning the U.S. House of Representatives","Juliet Eilperin","2006","Politics","","","3.79","34","2022/03/25"
"","5761","","Steve Wozniak, Inventor of the Apple Computer","Martha E. Kendall","1994","","","","3.5","12","2022/03/25"
"","5762","","Steve Wozniak: A Wizard Called Woz","Rebecca Gold","","","","","3.22","9","2022/03/25"
"","5763","","The Official Computer Freaks Joke Book","Larry Wilde","1988","Humor","","","3.2","5","2022/03/25"
"","5764","Graphic Library: Inventions and Discovery","Steve Jobs, Steve Wozniak, and the Personal Computer","Donald Lemke","2006","Sequential Art","Graphic Novels","","3.57","35","2022/03/25"
"","5765","","Apple I Replica Creation: Back to the Garage","Tom Owad","","","","","4.12","17","2022/03/25"
"","5766","","BSD Hacks","Lavigne","2004","Computer Science","Technical","Computer Science","3.79","43","2022/03/25"
"","5767","","The Design and Implementation of the 4.4 BSD Operating System","Marshall Kirk McKusick","","Computer Science","Programming","Computer Science","4.46","78","2022/03/25"
"","5768","","Absolute BSD: The Ultimate Guide to Freebsd","Michael W. Lucas","","Computer Science","Computers","Computer Science","4.17","35","2022/03/25"
"","5769","","BSD Sockets Programming from a Multi-Language Perspective","M. Tim Jones","","","","","3.0","2","2022/03/25"
"","5770","","The Design and Implementation of the 4.3BSD UNIX Operating System","Samuel J. Leffler","","Science","Computer Science","Computer Science","4.26","27","2022/03/25"
"","5771","","The Design and Implementation of the 4.3BSD UNIX Operating System Answer Book","Samuel J. Leffler","","","","","3.6","5","2022/03/25"
"","5772","","Designing BSD Rootkits: An Introduction to Kernel Hacking","Joseph Kong","","Nonfiction","Computer Science","Programming","4.17","47","2022/03/25"
"","5773","","Cica 32","Greg Lehey","","","","","5.0","1","2022/03/25"
"","5774","","BSD-Lite 4.4 CD-ROM Companion","Computer Systems Research Group","","","","","0.0","0","2022/03/25"
"","5775","","Asfixia","Chuck Palahniuk","2001","Fiction","Contemporary","Humor","3.7","198491","2022/03/25"
"","5776","","Choke","Stuart Woods","1995","Mystery","Fiction","Thriller","3.91","3350","2022/03/25"
"","5777","Roscoe Brinker","Choke Point: A Brinker Mystery","James C. Mitchell","2004","Fiction","","","3.25","20","2022/03/25"
"","5778","","Choke","Darnella Ford","","","","","3.89","85","2022/03/25"
"","5779","","Art to Choke Hearts and Pissing in the Gene","Henry Rollins","1992","Poetry","Fiction","Literature","3.89","379","2022/03/25"
"","5780","","Chokes and Strangles (Ground Fighting)","Geoff Thompson","2001","","","","2.86","7","2022/03/25"
"","5781","","Classical Chokes","Joseph Kelljchian","","","","","2.0","1","2022/03/25"
"","5782","Simon Leonidovich","Choke Point","Jay MacLarty","","Mystery","","","4.1","62","2022/03/25"
"","5783","","Choke Point","Charles D. Taylor","1986","Thriller","Fiction","War","3.87","91","2022/03/25"
"","5784","WW III","Choke Point: WW III","Ian Slater","2004","Fiction","Cultural","Asia","3.94","116","2022/03/25"
"","5785","","Aleph Isn't Tough: An Introduction to Hebrew for Adults (Book 1)","Linda Motzkin","2000","Religion","Judaism","Literature","4.37","103","2022/03/25"
"","5786","","The Mystery of the Aleph","Amir D. Aczel","2000","Science","Mathematics","Science","3.87","744","2022/03/25"
"","5787","","The Aleph and Other Stories","Jorge Luis Borges","1949","Short Stories","Fiction","Classics","4.36","34935","2022/03/25"
"","5788","","Teacher's Guide for Aleph Isn't Enough: Hebrew for Adults Book 2","Linda Motzkin","","","","","0.0","0","2022/03/25"
"","5789","","","","","","","","","","2022/03/25"
"","5790","The Equinox","Liber Aleph Vel CXI: The Book of Wisdom or Folly, in the Form an Epistle of 666, the Great Wild Beast to His Son 777, Being the Equinox, Volume III Number VI","Aleister Crowley","1989","Philosophy","Thelema","Occult","4.3","296","2022/03/25"
"","5791","","Teacher's Guide for Aleph Isn't Tough","Linda Motzkin","2000","","","","4.0","3","2022/03/25"
"","5792","","Aleph-Bet Yoga","Steven A. Rapp","2001","","","","3.43","7","2022/03/25"
"","5793","","Cómo Leer La Mano","Susan Wells","","","","","0.0","0","2022/03/25"
"","5794","","El Aleph","Jorge Luis Borges","1949","Short Stories","Fiction","Classics","4.36","34935","2022/03/25"
"","5795","","Examen De La Bibliothèque De Jorge Luis Borges: Ficciones, El Aleph","Dorita Nouhaud","1995","","","","0.0","0","2022/03/25"
"","5796","","","","","","","","","","2022/03/25"
"","5797","","Vanity Fair","William Makepeace Thackeray","1847","Classics","Fiction","Historical","3.79","122757","2022/03/25"
"","5798","","Vanity Fair's Hollywood","Vanity Fair","2000","Art","Photography","Nonfiction","4.15","165","2022/03/25"
"","5799","","Vanity Fair","William Makepeace Thackeray","1847","Classics","Fiction","Historical","3.79","122757","2022/03/25"
"","5800","","Vanity Fair","William Makepeace Thackeray","1847","Classics","Fiction","Historical","3.79","122757","2022/03/25"
"","5801","","Vanity Fair","William Makepeace Thackeray","1847","Classics","Fiction","Historical","3.79","122757","2022/03/25"
"","5802","","A Visit to Vanity Fair: Moral Essays on the Present Age","Alan Jacobs","","Writing","Essays","Nonfiction","3.83","86","2022/03/25"
"","5803","","Vanity Fair","William Makepeace Thackeray","1847","Classics","Fiction","Historical","3.79","122757","2022/03/25"
"","5804","","Vanity Fair Selections From America's Most Memorable Magazine: A Cavalcade of the 1920s and 1930s","Cleveland Amory","1960","","","","4.33","15","2022/03/25"
"","5805","V for Vendetta","V for Vendetta","Alan Moore","1990","Sequential Art","Graphic Novels","Sequential Art","4.25","288199","2022/03/25"
"","5806","","United States V. George W. Bush Et Al.","Elizabeth de la Vega","2006","Politics","","","3.74","31","2022/03/25"
"","5807","","Official Nintendo Power FINAL FANTASY V ADVANCE Player's Guide","Nintendo Power","2006","","","","4.2","15","2022/03/25"
"","5808","","The V Book: A Doctor's Guide to Complete Vulvovaginal Health","Elizabeth G. Stewart","2001","Nonfiction","Health","Sexuality","4.37","163","2022/03/25"
"","5809","","V.","Thomas Pynchon","1963","Fiction","Classics","Literature","3.95","21771","2022/03/25"
"","5810","Shadows","Girl in the Shadows","V.C. Andrews","2006","Fiction","Young Adult","Horror","3.81","1481","2022/03/25"
"","5811","Early Spring","Broken Flower","V.C. Andrews","2006","Fiction","Young Adult","Horror","3.73","1951","2022/03/25"
"","5812","","V for Vendetta","Steve Moore","1989","Fiction","Science Fiction","Science Fiction","4.15","3261","2022/03/25"
"","5813","Casteel","Heaven","V.C. Andrews","1985","Fiction","Young Adult","Horror","4.04","22998","2022/03/25"
"","5814","","Slow Learner: Early Stories","Thomas Pynchon","1984","Fiction","Short Stories","Literature","3.51","4463","2022/03/25"
"","5815","","Vineland","Thomas Pynchon","1990","Fiction","Literature","Novels","3.7","10424","2022/03/25"
"","5816","","A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel","Steven Weisenburger","1988","Nonfiction","Reference","Criticism","4.02","1078","2022/03/25"
"","5817","","Lines of Flight: Discursive Time and Countercultural Desire in the Work of Thomas Pynchon","Stefan Mattessich","2002","Criticism","Literary Criticism","","3.25","8","2022/03/25"
"","5818","James Bond","Casino Royale","Ian Fleming","1953","Fiction","Thriller","Classics","3.75","77243","2022/03/25"
"","5819","","Bond on Set: Filming Casino Royale","Greg Williams","2006","Nonfiction","Art","Photography","4.09","68","2022/03/25"
"","5820","James Bond","Casino Royale","Ian Fleming","1953","Fiction","Thriller","Classics","3.75","77243","2022/03/25"
"","5821","James Bond","Casino Royale","Ian Fleming","1953","Fiction","Thriller","Classics","3.75","77243","2022/03/25"
"","5822","James Bond","Casino Royale","Ian Fleming","1953","Fiction","Thriller","Classics","3.75","77243","2022/03/25"
"","5823","James Bond","Casino Royale","Ian Fleming","1953","Fiction","Thriller","Classics","3.75","77243","2022/03/25"
"","5824","James Bond comic strips","Casino Royale","Anthony Hern","","Sequential Art","Graphic Novels","Sequential Art","3.75","121","2022/03/25"
"","5825","James Bond","From Russia, With Love ; Casino Royale ; Live And Let Die ; Diamonds Are Forever ; Dr No ; Goldfinger","Ian Fleming","1959","Fiction","Thriller","Spy Thriller","4.11","84","2022/03/25"
"","5826","","Bel Canto","Ann Patchett","2001","Fiction","Contemporary","Literary Fiction","3.93","259347","2022/03/25"
"","5827","","Coffin's Overtones of Bel Canto: Phonetic Basis of Artistic Singing with 100 Chromatic Vowel-Chart Exercises","Berton Coffin","1980","","","","5.0","1","2022/03/25"
"","5828","","Classic Bel Canto Technique","Laure-Cinthie Damoreau","","","","","4.2","5","2022/03/25"
"","5829","","Bel Canto: A Theoretical and Practical Vocal Method","Mathilde Marchesi","","Music","","","4.38","24","2022/03/25"
"","5830","","Bel Canto: A History of Vocal Pedagogy","James Stark","1999","Music","","","4.43","37","2022/03/25"
"","5831","","Bel Canto","Ann Patchett","2001","Fiction","Contemporary","Literary Fiction","3.93","259347","2022/03/25"
"","5832","","Bel Canto","Ann Patchett","2001","Fiction","Contemporary","Literary Fiction","3.93","259347","2022/03/25"
"","5833","","Bel Canto: Die Lehre Der Klassischen Italienischen Gesangschulen:  Ihr Verfall Und Ihre Wiederherstellung","Lucie Manen","","","","","3.5","10","2022/03/25"
"","5834","","The Guerilla Film Makers Handbook: (US Edition)","Chris     Jones","1998","Culture","Film","Nonfiction","3.98","135","2022/03/25"
"","5835","","Guerilla Film Makers Movie Blueprint","Chris     Jones","2003","Reference","Culture","Film","4.15","53","2022/03/25"
"","5836","","The Documentary Film Makers Handbook: A Guerilla Guide","Genevieve Jolliffe","2006","","","","4.03","35","2022/03/25"
"","5837","","Guerilla Marketing in 30 Days","Jay Conrad Levinson","2005","Business","Economics","Finance","3.63","175","2022/03/25"
"","5838","Colorful Classics","Mini-Manual of the Urban Guerrilla","Carlos Marighella","1969","Politics","Nonfiction","War","3.45","335","2022/03/25"
"","5839","","Guerilla Days in Ireland: A Personal Account of the Anglo-Irish War","Tom Barry","1949","History","Cultural","Ireland","4.33","492","2022/03/25"
"","5840","","Confessions of the Guerrilla Girls: By the Guerrilla Girls (Whoever They Really Are)","Guerrilla Girls","1995","Feminism","Art","Nonfiction","4.35","83","2022/03/25"
"","5841","","Smart Sales People Don't Advertise: 10 Ways to Outsmart Your Competition with Guerilla Marketing","Tom Richard","2005","Business","","","4.0","1","2022/03/25"
"","5842","","Guerilla Golf: The Complete Guide to Playing Golf on the Mountains, Pastures, City Streets, and Just About Everywhere but the Course","Alex R. Straus","","","","","1.0","2","2022/03/25"
"","5843","","The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice)","Christopher  Duncan","2002","Computer Science","Programming","Science","3.22","69","2022/03/25"
"","5844","","","","","","","","","","2022/03/25"
"","5845","","A Bend in the River","V.S. Naipaul","1979","Fiction","Cultural","Africa","3.77","16471","2022/03/25"
"","5846","","Beyond Belief: Islamic Excursions Among the Converted Peoples","V.S. Naipaul","1998","Nonfiction","Travel","Religion","3.78","723","2022/03/25"
"","5847","India Trilogy","India: A Wounded Civilization","V.S. Naipaul","1976","Cultural","India","Nonfiction","3.71","1505","2022/03/25"
"","5848","","The Middle Passage","V.S. Naipaul","1962","Travel","Nonfiction","History","3.61","584","2022/03/25"
"","5849","","A House for Mr Biswas","V.S. Naipaul","1961","Fiction","Classics","Literature","3.81","19543","2022/03/25"
"","5850","","The Writer and the World: Essays","V.S. Naipaul","2002","Writing","Essays","Nonfiction","3.87","275","2022/03/25"
"","5851","Willie Chandran","Magic Seeds","V.S. Naipaul","2004","Fiction","Cultural","India","3.14","925","2022/03/25"
"","5852","","The Mimic Men","V.S. Naipaul","1967","Fiction","Literature","Novels","3.38","1171","2022/03/25"
"","5853","Willie Chandran","Half a Life","V.S. Naipaul","2001","Fiction","Cultural","India","3.24","3980","2022/03/25"
"","5854","India Trilogy","An Area of Darkness","V.S. Naipaul","1964","Cultural","India","Travel","3.67","2058","2022/03/25"
"","5855","","North of South: An African Journey","Shiva Naipaul","1978","Cultural","Africa","Travel","3.88","334","2022/03/25"
"","5856","","Reading and Writing: A Personal Account","V.S. Naipaul","1968","Nonfiction","Autobiography","Memoir","3.57","253","2022/03/25"
"","5857","","The Enigma of Arrival: A Novel in Five Sections","V.S. Naipaul","1987","Fiction","Literature","Nobel Prize","3.69","1669","2022/03/25"
"","5858","","Between Father and Son: Family Letters","V.S. Naipaul","1999","Nonfiction","Biography","Biography","3.98","245","2022/03/25"
"","5859","","Literary Occasions: Essays","V.S. Naipaul","2003","Writing","Essays","Nonfiction","3.67","220","2022/03/25"
"","5860","","The Suffrage of Elvira","V.S. Naipaul","1958","Fiction","Literature","","3.74","321","2022/03/25"
"","5861","","Journey to Nowhere: A New World Tragedy","Shiva Naipaul","1981","Nonfiction","Religion","","4.25","73","2022/03/25"
"","5862","","V. S. Naipaul, Man and Writer","Gillian Dooley","2006","","","","2.0","2","2022/03/25"
"","5863","","V.S. Naipaul","Bruce Alvin King","1992","","","","2.5","2","2022/03/25"
"","5864","","Guerrillas","V.S. Naipaul","1975","Fiction","Literature","Novels","3.31","1089","2022/03/25"
"","5865","","Graham Greene's the Power and the Glory and Other Works: A Guide to Understanding the Classics","Gregor Roy","","","","","3.2","5","2022/03/25"
"","5866","","Glory And the Power: The Fundamentalist Challenge to the Modern World","Martin E. Marty","1992","Nonfiction","","","3.38","8","2022/03/25"
"","5867","","Power and Glory","Emily Rodda","1994","Childrens","Picture Books","Fiction","4.13","24","2022/03/25"
"","5868","","The Power and the Glory","Clint Kelly","","","","","2.5","4","2022/03/25"
"","5869","","Newhouse: All the Glitter, Power, and Glory of America's Richest Media Empire and the Secretive Man Behind It","Thomas Maier","1994","Nonfiction","","","4.25","8","2022/03/25"
"","5870","","Kingdom Power and Glory: A Historical Guide to Westminster Abbey","John  Field","","History","Nonfiction","","3.79","14","2022/03/25"
"","5871","","The Power And The Glory: The Authority Of Jesus","James Stuart Jones","","","","","0.0","0","2022/03/25"
"","5872","Regeneration","Regeneration","Pat Barker","1991","Historical","Historical Fiction","Fiction","4.02","27941","2022/03/25"
"","5873","","Regeneration: 50 Photographers of Tomorrow","Nathalie Herschdorfer","2005","Art","Photography","Nonfiction","3.85","27","2022/03/25"
"","5874","Myth of the American Frontier","Regeneration Through Violence: The Mythology of the American Frontier, 1600–1860","Richard Slotkin","1973","History","Nonfiction","North American Hi...","4.3","195","2022/03/25"
"","5875","Species Imperative","Regeneration","Julie E. Czerneda","2006","Science Fiction","Fiction","Science Fiction Fantasy","4.15","1192","2022/03/25"
"","5876","Regeneration","The Eye in the Door","Pat Barker","1993","Fiction","Historical","Historical Fiction","4.03","9041","2022/03/25"
"","5877","Regeneration","The Regeneration Trilogy","Pat Barker","","Historical","Historical Fiction","Fiction","4.38","2479","2022/03/25"
"","5878","Regeneration","The Ghost Road","Pat Barker","1995","Fiction","Historical","Historical Fiction","4.09","16435","2022/03/25"
"","5879","Continuum Contemporaries","Pat Barker's Regeneration: A Reader's Guide","Karin E. Westman","","Criticism","Literary Criticism","","3.89","28","2022/03/25"
"","5880","The Sparrow","The Sparrow","Mary Doria Russell","1996","Science Fiction","Fiction","Fantasy","4.12","69130","2022/03/25"
"","5881","Pirates of the Caribbean: Jack Sparrow","The Age of Bronze","Rob Kidd","","Adventure","Pirates","Fantasy","4.03","626","2022/03/25"
"","5882","Pirates of the Caribbean: Jack Sparrow","The Sword of Cortés","Rob Kidd","","Fantasy","Adventure","Pirates","3.96","751","2022/03/25"
"","5883","Pirates of the Caribbean: Jack Sparrow","The Pirate Chase","Rob Kidd","","Adventure","Pirates","Fantasy","3.88","850","2022/03/25"
"","5884","","The Quest for the Sword of Cortes","Rob Kidd","","Adventure","Pirates","Childrens","4.25","44","2022/03/25"
"","5885","Pirates of the Caribbean: Jack Sparrow","The Siren Song","Rob Kidd","","Fantasy","Adventure","Pirates","3.84","1003","2022/03/25"
"","5886","Pirates of the Caribbean: Jack Sparrow","The Coming Storm","Rob Kidd","","Adventure","Pirates","Fantasy","3.83","1660","2022/03/25"
"","5887","Pirates of the Caribbean: Jack Sparrow","Silver","Rob Kidd","2007","Adventure","Pirates","Fantasy","4.0","605","2022/03/25"
"","5888","","Sparrows of the United States and Canada: The Photographic Guide","David Beadle","2001","Animals","Birds","Reference","4.35","37","2022/03/25"
"","5889","Pirates of the Caribbean: Jack Sparrow","City of Gold","Rob Kidd","2007","Adventure","Pirates","Fantasy","4.03","549","2022/03/25"
"","5890","","The Woman in White","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
"","5891","","The Woman in White","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
"","5892","","The Woman in White","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
"","5893","","The Woman in White","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
