"1718","","Metamorphoses","Ovid","Classics","Poetry","Fantasy","4.07","63136","2022/03/19"
"1719","","Amores & Metamorphoses: Selections","Ovid","Poetry","Classics","","4.26","46","2022/03/19"
"1720","","Ovid's Metamorphoses: Books 1-5","Ovid","Classics","Poetry","Fantasy","4.24","267","2022/03/19"
"1721","","Ovid’s Metamorphoses: Books 6-10","Ovid","Poetry","Classics","Humanities","4.31","42","2022/03/19"
"1722","","Latin Via Ovid: A First Course","Norma Goldman","Humanities","Language","Nonfiction","4.33","85","2022/03/19"
"1723","","The Art of Love","Ovid","Poetry","Classics","Nonfiction","3.79","5527","2022/03/19"
"1724","","The Metamorphoses of Ovid","Ovid","Classics","Poetry","Fantasy","4.07","63136","2022/03/19"
"1725","","The Art of Love and Other Poems","Ovid","Poetry","Classics","Love","4.05","107","2022/03/19"
"1726","","Ovid's ""Metamorphoses""","Ovid","Classics","Poetry","Fantasy","4.07","63136","2022/03/19"
"1727","","The Erotic Poems","Ovid","Poetry","Classics","Romance","4.09","2296","2022/03/19"
"1728","","The Poems of Exile: Tristia and the Black Sea Letters","Ovid","Poetry","Classics","History","4.04","582","2022/03/19"
"1729","","Metamorphoses: Volume 2, Books IX-XV","Ovid","Poetry","Classics","Philosophy","4.49","71","2022/03/19"
"1730","","Metamorphoses: Volume I, Books I-VIII","Ovid","Classics","Fantasy","Mythology","4.43","832","2022/03/19"
"1731","","Practice! Practice!: A Latin Via Ovid Workbook (Revised Ed.)","Norma Goldman","Humanities","Language","","4.08","13","2022/03/19"
"1732","","Tristia. Ex Ponto","Ovid","Poetry","Classics","History","4.04","582","2022/03/19"
"1733","","Silent Screens: The Decline and Transformation of the American Movie Theater","Michael C.J. Putnam","Culture","Film","Art","4.07","15","2022/03/19"
"1734","","Virgil's Aeneid: Interpretation and Influence","Michael C.J. Putnam","","","","4.11","9","2022/03/19"
"1735","","Short Epics","Maffeo Vegio","","","","4.5","6","2022/03/19"
"1736","","Aftifices of Eternity: Horace's Fourth Book of Odes","Michael C.J. Putnam","","","","4.25","4","2022/03/19"
"1737","Martin Classical Lectures","Poetic Interplay: Catullus and Horace","Michael C.J. Putnam","","","","3.5","4","2022/03/19"
"1738","","Virgil's Pastoral Art","Michael C.J. Putnam","","","","0.0","0","2022/03/19"
"1739","","Virgil's Poem of the Earth: Studies in the Georgics","Michael C.J. Putnam","","","","0.0","0","2022/03/19"
"1740","","Essays On Latin Lyric, Elegy, And Epic","Michael C.J. Putnam","","","","5.0","1","2022/03/19"
"1741","","Horace's ""Carmen Saeculare"": Ritual Magic and the Poet`s Art","Michael C.J. Putnam","","","","5.0","2","2022/03/19"
"1742","","The Virgilian Tradition: The First Fifteen Hundred Years","Jan M. Ziolkowski","","","","3.31","13","2022/03/19"
"1743","","Virgil's Epic Designs: Ekphrasis in the Aeneid","Michael C.J. Putnam","","","","4.0","1","2022/03/19"
"1744","","Tibullus: A Commentary","Michael C.J. Putnam","Classics","","","3.71","7","2022/03/19"
"1745","","The Poetry of the Aeneid: On the Institution of Authorship","Michael C.J. Putnam","","","","4.0","3","2022/03/19"
"1746","","In Spite of Innocence","Michael L. Radelet","Nonfiction","Law","Crime","4.3","27","2022/03/19"
"1747","","The Future of Investment Management","Association for Investment Management an","","","","0.0","0","2022/03/19"
"1748","","Singers, Heroes, and Gods in the Odyssey","Charles Segal","","","","4.63","8","2022/03/19"
"1749","","Tragedy and Civilization: An Interpretation of Sophocles","Charles Segal","Philosophy","Criticism","Tragedy","4.47","15","2022/03/19"
"1750","","Dionysiac Poetics and Euripides' Bacchae","Charles Segal","Nonfiction","Criticism","Tragedy","4.5","16","2022/03/19"
"1751","Twayne's Masterwork Studies","Oedipus Tyrannus: Tragic Heroism and the Limits of Knowledge","Charles Segal","","","","4.13","24","2022/03/19"
"1752","The Theban Plays","Antigone","Sophocles","Classics","Plays","Drama","3.67","123230","2022/03/19"
"1753","","Poetry and Myth in Ancient Pastoral: Essays on Theocritus and Virgil","Charles Segal","","","","4.33","3","2022/03/19"
"1754","","Lucretius on Death and Anxiety: Poetry and Philosophy in de Rerum Natura","Charles Segal","Philosophy","","","4.33","9","2022/03/19"
"1755","","Pindar's Mythmaking: The Fourth Pythian Ode","Charles Segal","","","","4.25","4","2022/03/19"
"1756","","Dionysiac Poetics And Euripides' Bacchae","Charles Segal","Nonfiction","Criticism","Tragedy","4.5","16","2022/03/19"
"1757","","Aglaia: The Poetry of Alcman, Sappho, Pindar, Bacchylides, and Corinna","Charles Segal","","","","4.75","4","2022/03/19"
"1758","","Sophocles' Tragic World: Divinity, Nature, Society","Charles Segal","Nonfiction","","","4.11","9","2022/03/19"
"1759","","Euripides and the Poetics of Sorrow: Art, Gender, and Commemoration in Alcestis, Hippolytus, and Hecuba","Charles Segal","","","","4.33","6","2022/03/19"
"1760","","Orpheus: The Myth Of The Poet","Charles Segal","Nonfiction","Fantasy","Mythology","4.0","17","2022/03/19"
"1761","The Theban Plays","Antigone","Sophocles","Classics","Plays","Drama","3.67","123230","2022/03/19"
"1762","","Conversations with Lincoln","Abraham Lincoln","Biography","","","4.0","4","2022/03/19"
"1763","","Language and Desire in Seneca's ""Phaedra""","Charles Segal","","","","3.5","4","2022/03/19"
"1764","","Preventing Medication Errors and Improving Drug Therapy Outcomes: A Management Systems Approach","Charles D. Hepler","","","","2.67","3","2022/03/19"
"1765","","The Rhetoric Of Imitation: Genre And Poetic Memory In Virgil And Other Latin Poets","Gian Biagio Conte","","","","4.22","9","2022/03/19"
"1766","","The AutoCAD 3D Book","George O. Head","","","","1.0","1","2022/03/19"
"1767","","Instant Songwriting with the Piano","Charles Segal","","","","0.0","0","2022/03/19"
"1768","","","","","","","","","2022/03/19"
"1769","","Electronic Structure: Basic Theory and Practical Methods","Richard M. Martin","Science","Physics","","4.31","16","2022/03/19"
"1770","","The Tower","Richard Martin Stern","Fiction","Thriller","Action","3.42","420","2022/03/19"
"1771","","Object-Oriented Programming in C++","Richard Johnsonbaugh","","","","3.88","16","2022/03/19"
"1772","","The Tower","Richard Martin Stern","Fiction","Thriller","Action","3.42","420","2022/03/19"
"1773","","Fanaroff and Martin's Neonatal-Perinatal Medicine: Diseases of the Fetus and Infant (Expert Consult - Online and Print) (2-Volume Set)","Avroy A. Fanaroff","","","","5.0","4","2022/03/19"
"1774","","Humanity Dick: A Biography of Richard Martin, M. P., 1754-1834","Shevawn Lynam","History","","","3.67","3","2022/03/19"
"1775","","The Language of Heroes","Richard P. Martin","","","","4.33","3","2022/03/19"
"1776","Christian Heroes: Then & Now","Cameron Townsend: Good News in Every Language","Janet Benge","Biography","Christian","Nonfiction","4.07","712","2022/03/19"
"1777","","Einstein's Heroes: Imagining the World Through the Language of Mathematics","Robyn Arianrhod","Science","History","Nonfiction","3.72","102","2022/03/19"
"1778","ржЯрзЗржирж┐ржжрж╛","4 Heroes and a Haunted House","Narayan Gangopadhyay","Humor","Comedy","Adventure","4.48","651","2022/03/19"
"1779","","The Heroes of Shakespeare's Tragedies","Victor L. Cahn","Drama","Contemporary","","3.55","2805","2022/03/19"
"1780","","The Refining Fire: Herakles and Other Heroes in T.S. Eliot's Works","Laura Elizabeth Niesen De Abruna","","","","0.0","0","2022/03/19"
"1781","","Homeric Responses","Gregory Nagy","Humanities","Classical Studies","Poetry","4.42","12","2022/03/19"
"1782","","Comparative Studies in Greek and Indic Meter","Gregory Nagy","","","","4.75","8","2022/03/19"
"1783","Traditions","Homer's Text and Language","Gregory Nagy","","","","4.67","6","2022/03/19"
"1784","","In A Rehearsal Room: A Portrait Of Two Dancers, Cynthia Gregory And Ivan Nagy, And Of A Dance Film In The Making, In A Rehearsal Room, Choreographed By William Carter And Directed By David Hahn","Susan Cook","","","","4.0","7","2022/03/19"
"1785","","The Best of the Achaeans: Concepts of the Hero in Archaic Greek Poetry","Gregory Nagy","History","Poetry","Nonfiction","4.24","54","2022/03/19"
"1786","","Homeric Questions","Gregory Nagy","Classics","Nonfiction","Humanities","4.25","32","2022/03/19"
"1787","","Antiquities","Gregory Nagy","","","","4.5","2","2022/03/19"
"1788","","Archaic Period (Greek Literature, Volume 2)","Gregory Nagy","","","","5.0","1","2022/03/19"
"1789","","Greek Literature in the Classical Period: The Prose of Historiography and Oratory: Greek Literature","Gregory Nagy","","","","5.0","2","2022/03/19"
"1790","","Greek Literature in the Roman Period and in Late Antiquity: Greek Literature","Gregory Nagy","","","","5.0","2","2022/03/19"
"1791","","Greek Literature in the Byzantine Period: Greek Literature","Gregory Nagy","","","","5.0","2","2022/03/19"
"1792","","Preliterate Period (Greek Literature, Volume 1)","Gregory Nagy","","","","5.0","1","2022/03/19"
"1793","","Roman Period (Greek Literature, Volume 6)","Gregory Nagy","","","","4.0","4","2022/03/19"
"1794","","Greek Dialects and the Transformation of an Indo-European Process","Gregory Nagy","","","","5.0","2","2022/03/19"
"1795","","Classical Period : Poetics of Drama (Greek Literature, Volume 3)","Gregory Nagy","","","","5.0","1","2022/03/19"
"1796","","The Iliad","Homer","Classics","Poetry","Fiction","3.89","394292","2022/03/19"
"1797","","Pindar's Homer: The Lyric Possession of an Epic Past","Gregory Nagy","Poetry","","","4.62","13","2022/03/19"
"1798","","Plato's Rhapsody and Homer's Music: The Poetics of the Panathenaic Festival in Classical Athens","Gregory Nagy","","","","4.67","3","2022/03/19"
"1799","","Language, Sexuality, Narrative: The Oresteia","Simon Goldhill","","","","3.33","3","2022/03/19"
"1800","","Love, Sex & Tragedy: How the Ancient World Shapes Our Lives","Simon Goldhill","History","Classics","Nonfiction","3.79","178","2022/03/19"
"1801","","Reading Greek Tragedy","Simon Goldhill","Nonfiction","Classics","Criticism","4.05","38","2022/03/19"
"1802","","The Poet's Voice: Essays on Poetics and Greek Literature","Simon Goldhill","","","","4.0","6","2022/03/19"
"1803","","Love, Sex and Tragedy: Why Classics Matter","Simon Goldhill","History","Classics","Nonfiction","3.79","178","2022/03/19"
"1804","","Who Needs Greek? Contests in the Cultural History of Hellenism","Simon Goldhill","","","","3.27","11","2022/03/19"
"1805","The W. B. Stanford Memorial Lectures","Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality","Simon Goldhill","Philosophy","Gender and Sexuality","History","3.71","14","2022/03/19"
"1806","","Greek Rhetoric Before Aristotle","Richard Leo Enos","","","","3.78","9","2022/03/19"
"1807","","History of the Progressive Party, 1912-1916.","Amos Richards Eno Pinchot","","","","0.0","0","2022/03/19"
"1808","","Correctional Case Management","Richard Enos","","","","3.0","1","2022/03/19"
"1809","","Alternative Sentencing: Electronically Monitored Correctional Supervision","Richard Enos","","","","0.0","0","2022/03/19"
"1810","","The Literate Mode of Cicero's Legal Rhetoric","Richard Leo Enos","","","","5.0","1","2022/03/19"
"1811","","Oral and Written Communication: Historical Approaches","Richard Leo Enos","","","","0.0","0","2022/03/19"
"1812","","Not One More Death","Brian Eno","Nonfiction","Politics","History","3.87","70","2022/03/19"
"1813","","Strauss: Arabella (Eno 30)","Richard Strauss","Music","","","4.25","4","2022/03/19"
"1814","","2012: The Return of Quetzalcoatl","Daniel Pinchbeck","Nonfiction","Spirituality","Philosophy","3.42","1728","2022/03/19"
"1815","","Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism","Daniel Pinchbeck","Nonfiction","Spirituality","Philosophy","4.06","3218","2022/03/19"
"1816","","A Psychonaut's Guide to the Invisible Landscape: The Topography of the Psychedelic Experience","Dan Carpenter","Spirituality","Psychology","","3.67","39","2022/03/19"
"1817","","Breaking Open the Head: A Psychedelic Journey from Cynicism to Shamanism","Daniel Pinchbeck","Nonfiction","Spirituality","Philosophy","4.06","3218","2022/03/19"
"1818","","Jeff Koons/Andy Warhol: Flowers","Gagosian Gallery","","","","4.25","4","2022/03/19"
"1819","","Abstraction As Figuration, Five Abstract Painters: Primal Denouements:  Linda Gentile, Peter Pinchbeck, Richard Pugliese, Edwin Ruda, Joseph Walentini","Véronique Marion Fóti","","","","0.0","0","2022/03/19"
"1820","","Christopher Pinchbeck And His Family","R.K. Shenton","","","","0.0","0","2022/03/19"
"1821","","The Pinchbeck Masterpiece","Philip Cleife","","","","0.0","0","2022/03/19"
"1822","Open City Magazine","Open City","Daniel Pinchbeck","","","","3.0","1","2022/03/19"
"1823","","Them: Adventures with Extremists","Jon Ronson","Nonfiction","Politics","Writing","3.96","18888","2022/03/19"
"1824","","The Men Who Stare at Goats","Jon Ronson","Nonfiction","History","Politics","3.62","16834","2022/03/19"
"1825","","The Men Who Stare at Goats","Jon Ronson","Nonfiction","History","Politics","3.62","16834","2022/03/19"
"1826","","Maximum Accessibility: Making Your Web Site More Usable for Everyone: Making Your Web Site More Usable for Everyone","John M. Slatin","Science","Technology","Design","3.92","13","2022/03/19"
"1827","","Amazing Rain Forest (Rain Forest Today Discovery Library)","Ted O'Hare","","","","4.0","3","2022/03/19"
"1828","Discovering the Rain Forest","Amazing Rain Forest","Lynn M. Stone","","","","4.25","4","2022/03/19"
"1829","","Splish Splash!: A Book about Rain","Josepha Sherman","Nonfiction","Childrens","Picture Books","3.37","30","2022/03/19"
"1830","","Totally Amazing Rain Forests","Kate Graham","","","","4.67","3","2022/03/19"
"1831","","Amazing Rain","Sam Brown","Sequential Art","Comics","Sequential Art","4.34","76","2022/03/19"
"1832","","Kids' Crafts: Stamp It!: 50 Amazing Projects to Make","Joe Rhatigan","","","","3.5","2","2022/03/19"
"1833","","Out-of-This-World Astronomy: 50 Amazing Activities  Projects","Joe Rhatigan","Science","","","3.8","5","2022/03/19"
"1834","","Gecko Gathering PB","Vanessa Giancamilli","","","","3.0","2","2022/03/19"
"1835","","The Practice of the Wild: Essays","Gary Snyder","Environment","Nature","Writing","4.2","2349","2022/03/19"
"1836","","Practice of the Wild","Gary Snyder","Environment","Nature","Writing","4.2","2349","2022/03/19"
"1837","","Wild Goose Marina Practice Set","Leland Mansuetti","","","","0.0","0","2022/03/19"
"1838","","Wild Life Conservation in Theory and Practice: Lectures Delivered Before the Forest School of Yale University, 1914","William T. Hornaday","","","","0.0","0","2022/03/19"
"1839","Civilizations Rise and Fall","Guns, Germs and Steel: The Fates of Human Societies","Jared Diamond","History","Nonfiction","Science","4.04","354599","2022/03/19"
"1840","","Guns, Germs, and Steel (SparkNotes B&N Reader's Companion)","SparkNotes","","","","3.97","62","2022/03/19"
"1841","Civilizations Rise and Fall","Armas, gérmenes y acero","Jared Diamond","History","Nonfiction","Science","4.04","354599","2022/03/19"
"1842","Civilizations Rise and Fall","Guns, Germs, and Steel: The Fates of Human Societies","Jared Diamond","History","Nonfiction","Science","4.04","354599","2022/03/19"
"1843","","Caught Inside: A Surfer's Year on the California Coast","Daniel Duane","Nonfiction","Autobiography","Memoir","3.87","730","2022/03/19"
"1844","","","","","","","","","2022/03/19"
"1845","","Into the Wild","Jon Krakauer","Nonfiction","Biography","Travel","4.0","975459","2022/03/19"
"1846","","Wild at Heart: Discovering the Secret of a Man's Soul","John Eldredge","Christian","Nonfiction","Religion","3.92","74364","2022/03/19"
"1847","","Wild at Heart: Discovering the Secret of a Man's Soul","John Eldredge","Christian","Nonfiction","Religion","3.92","74364","2022/03/19"
"1848","","Wild Swans: Three Daughters of China","Jung Chang","Nonfiction","History","Cultural","4.25","103147","2022/03/19"
"1849","John Corey","Wild Fire","Nelson DeMille","Fiction","Thriller","Mystery","4.02","25460","2022/03/19"
"1850","","Born to Be Wild","Catherine Coulter","Romance","Mystery","Romance","3.81","3196","2022/03/19"
"1851","","Wild at Heart Field Manual: A Personal Guide to Discover the Secret of Your Masculine Soul","John Eldredge","Christian","Christian","Christian Living","4.13","279","2022/03/19"
"1852","","The Call of the Wild","Jack London","Classics","Fiction","Adventure","3.89","379973","2022/03/19"
"1853","","Wild About Books","Judy Sierra","Childrens","Picture Books","Animals","4.18","4755","2022/03/19"
"1854","","Designing for Interaction: Creating Smart Applications and Clever Devices","Dan Saffer","Design","Nonfiction","Design","3.93","854","2022/03/19"
"1855","","The Art and Science of Web Design","Jeffrey Veen","Design","Internet","Web","3.85","91","2022/03/19"
"1856","","In Web Design for Libraries","Charles P. Rubenstein","","","","2.67","9","2022/03/19"
"1857","","Wiley Plus/Web CT Stand-Alone to Accompany Dynamics: Analysis and Design of Systems in Motion","Benson H Tongue","","","","0.0","0","2022/03/19"
"1858","","Wiley Plus/Web CT Stand-Alone to Accompany Statics: Analysis and Design of Systems in Equilibrium","Sheri D Sheppard","","","","0.0","0","2022/03/19"
"1859","","Web-Based Instruction: A Guide for Libraries","Susan Sharpless Smith","Nonfiction","","","3.62","21","2022/03/19"
"1860","","Web Production for Writers and Journalists (Media Skills)","Jason Whittaker","","","","0.0","0","2022/03/19"
"1861","","The Plastic Film and Foil Web Handling Guide","William E. Hawkins","","","","3.67","3","2022/03/19"
"1862","","Creating Database-Backed Library Web Pages: Using Open Source Tools","Stephen R. Westman","Nonfiction","","","3.0","2","2022/03/19"
"1863","","Creating a Power Web Site: Html, Tables, Imagemaps, Frames, and Forms","Gail Junion-Metz","","","","0.0","0","2022/03/19"
"1864","","Hotwired Style: Principles for Building Smart Web Sites","Jeffrey Veen","","","","3.59","27","2022/03/19"
"1865","","Arte y Ciencia del Diseo Web","Jeffrey Veen","Design","Internet","Web","3.85","91","2022/03/19"
"1866","","Web Redesign: Workflow That Works: Methodologies and Business Practices for on T","Kelly Goto","Design","Website Design","Design","3.97","63","2022/03/19"
"1867","","The Elements of User Experience: User-Centered Design for the Web","Jesse James Garrett","Design","Nonfiction","Design","3.99","3937","2022/03/19"
"1868","","Observing the User Experience: A Practitioner's Guide to User Research","Mike Kuniavsky","Design","Nonfiction","Reference","4.0","655","2022/03/19"
"1869","","Nickel and Dimed: On (Not) Getting by in America","Barbara Ehrenreich","Nonfiction","Sociology","Politics","3.64","185818","2022/03/19"
"1870","","Nickel and Dimed","Joan Holden","Plays","","","3.24","138","2022/03/19"
"1871","","Nickel and Dimed: On (Not) Getting By in America","Barbara Ehrenreich","Nonfiction","Sociology","Politics","3.64","185818","2022/03/19"
"1872","","Nickel and Dimed On (Not) Getting By in America","Barbara Ehrenreich","Nonfiction","Sociology","Politics","3.64","185818","2022/03/19"
"1873","","Nickel and Dimed: On (Not) Getting by in America","Barbara Ehrenreich","Nonfiction","Sociology","Politics","3.64","185818","2022/03/19"
"1874","","Por Cuatro Duros/nickel And Dimed: Como (No) Apanarselas En Estados Unidos","Barbara Ehrenreich","Nonfiction","Sociology","Politics","3.64","185818","2022/03/19"
"1875","The History of Sexuality","The History of Sexuality, Volume 1: An Introduction","Michel Foucault","Philosophy","Nonfiction","History","4.04","20225","2022/03/19"
"1876","The History of Sexuality","The History of Sexuality, Volume 3: The Care of the Self","Michel Foucault","Philosophy","Nonfiction","History","4.04","2360","2022/03/19"
"1877","The History of Sexuality","The History of Sexuality, Vol. I: An Introduction","Michel Foucault","Philosophy","Nonfiction","History","4.04","20225","2022/03/19"
"1878","The History of Sexuality","The History of Sexuality, Volume 2: The Use of Pleasure","Michel Foucault","Philosophy","Nonfiction","History","4.07","3747","2022/03/19"
"1879","The History of Sexuality","The History of Sexuality, Volume 1: The Will to Knowledge","Michel Foucault","Philosophy","Nonfiction","History","4.04","20225","2022/03/19"
"1880","","Intimate Matters: A History of Sexuality in America","John D'Emilio","History","Sexuality","Nonfiction","4.05","948","2022/03/19"
"1881","Critical Histories of Subjectivity and Culture","Histories of Sexuality: Antiquity to Sexual Revolution","Stephen Garton","History","Nonfiction","Sexuality","3.71","24","2022/03/19"
"1882","Critical Histories of Subjectivity and Culture","Histories of Sexuality: Antiquity to Sexual Revolution","Stephen Garton","History","Nonfiction","Sexuality","3.71","24","2022/03/19"
"1883","The History of Sexuality","The History of Sexuality, Volume 2: The Use of Pleasure","Michel Foucault","Philosophy","Nonfiction","History","4.07","3747","2022/03/19"
"1884","","The Gulf War Did Not Take Place","Jean Baudrillard","Philosophy","Politics","Philosophy","3.63","580","2022/03/19"
"1885","","Pride and Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1886","","Pride and Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1887","","The Making of Pride and Prejudice","Sue Birtwistle","Nonfiction","Classics","Culture","4.48","6189","2022/03/19"
"1888","","Pride and Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1889","","Pride & Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1890","","Cliff's Notes on Austen's Pride and Prejudice","Marie Kalil","Classics","Historical","Historical Fiction","3.98","43","2022/03/19"
"1891","","Pride and Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1892","","The Annotated Pride & Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1893","","Pride and Prejudice","Jane Austen","Classics","Fiction","Romance","4.28","3546580","2022/03/19"
"1894","","Under the Banner of Heaven: A Story of Violent Faith","Jon Krakauer","Nonfiction","Religion","History","3.99","171766","2022/03/19"
"1895","","High Exposure: An Enduring Passion for Everest and Unforgiving Places","David Breashears","Nonfiction","Adventure","Sports","3.92","3502","2022/03/19"
"1896","","Iceland: Land of the Sagas","David Roberts","Travel","Nonfiction","History","3.74","347","2022/03/19"
"1897","","Eiger Dreams: Ventures Among Men and Mountains","Jon Krakauer","Nonfiction","Adventure","Sports","4.02","20869","2022/03/19"
"1898","","Into Thin Air: A Personal Account of the Mount Everest Disaster","Jon Krakauer","Nonfiction","Adventure","Autobiography","4.21","442577","2022/03/19"
"1899","","Under The Banner Of Heaven","Jon Krakauer","Nonfiction","Religion","History","3.99","171766","2022/03/19"
"1900","","Jon Krakauer's Adventure on Mt. Everest","Scott P. Werther","","","","4.13","47","2022/03/19"
"1901","","Jon Krakauer's Adventure on Mount Everest","Scott P. Werther","","","","4.13","47","2022/03/19"
"1902","","In the Land of White Death: An Epic Story of Survival in the Siberian Arctic","Valerian Albanov","Nonfiction","History","Adventure","4.02","2489","2022/03/19"
"1903","","How to Meet Beautiful Women","Kevin Doyle","","","","5.0","2","2022/03/19"
"1904","","Homeopathy Beyond Flat Earth Medicine","Timothy R. Dooley","Pseudoscience","Homeopathy","Health","4.02","109","2022/03/19"
"1905","","The Earth Was Flat: Insight into the Ancient Practice of Sungazing: Insight into the Ancient Practice of Sungazing","mason Dwinell","","","","0.0","0","2022/03/19"
"1906","","Flat Earth? Round Earth?","Theresa Martin","Science","","","4.0","6","2022/03/19"
"1907","","Inventing the Flat Earth: Columbus and Modern Historians","Jeffrey Burton Russell","History","Science","Nonfiction","4.08","96","2022/03/19"
"1908","","""The Earth is Flat"" and Other Great Mistakes","Laurence Pringle","Nonfiction","","","2.83","6","2022/03/19"
"1909","Tales from the Flat Earth","Delirium's Mistress","Tanith Lee","Fantasy","Fiction","Fantasy","4.21","739","2022/03/19"
"1910","","Long Ago When the Earth Was Flat; Three Tales from Africa","Paola Caboara Luzzatto","","","","4.33","3","2022/03/19"
"1911","","The World Is Flat: A Brief History of the Twenty-first Century","Thomas L. Friedman","Nonfiction","History","Business","3.68","101788","2022/03/19"
"1912","","World Is Flat","Thomas L. Friedman","Nonfiction","History","Business","3.68","101788","2022/03/19"
"1913","","The World Is Flat?: A Critical Analysis of the New York Times Bestseller","Ronald Aronica","Nonfiction","Economics","Politics","3.85","52","2022/03/19"
"1914","","La Tierra es plana: Breve historia del mundo globalizado del siglo XXI","Thomas L. Friedman","Nonfiction","History","Business","3.68","101788","2022/03/19"
"1915","","Is Your World Flat?: Experiencing Emotional Awareness in an Upwards-Moving Cycle","Usha Berfelo","","","","0.0","0","2022/03/19"
"1916","","Macroeconomics [with The World is Flat]","Paul Krugman","Economics","Nonfiction","Business","3.6","272","2022/03/19"
"1917","","The Complete Idiot's Guide to Long-Distance Relationships","Seetha Narayan","","","","3.86","7","2022/03/19"
"1918","","The Long-Distance Relationship Survival Guide: Secrets and Strategies from Successful Couples Who Have Gone the Distance","Chris Bell","Nonfiction","Self Help","Relationships","3.5","214","2022/03/19"
"1919","","Long Distance Relationships: The Complete Guide","Gregory Guldner","Nonfiction","Relationships","Psychology","3.74","34","2022/03/19"
"1920","","Separated By Duty, United In Love","Shellie Vandevoorde","War","Military Fiction","Self Help","3.65","82","2022/03/19"
"1921","","Long Distance Grandparenting: A Practical Guide to Building Close Relationships with Your Grandchildren","Bonnie D. Potter","","","","4.0","1","2022/03/19"
"1922","","The Long Distance Romance Guide: A Handbook of Encouragement to Help You Stay Close When Apart","Leslie Karsner","","","","3.2","5","2022/03/19"
"1923","","Long Distance Caregiving: A Survival Guide for Faraway Caregivers","Angela Heath","","","","5.0","2","2022/03/19"
"1924","","Staying Alive in Avalanche Terrain","Bruce Tremper","Nonfiction","Reference","Sports","4.59","617","2022/03/19"
"1925","","The Avalanche Handbook","David McClung","Reference","Guidebook","Nonfiction","4.16","64","2022/03/19"
"1926","","ABCs of Avalanche Safety","Sue A. Ferguson","","","","4.33","9","2022/03/19"
"1927","","Avalanche Safety: For Skiers, Climbers & Snowboarders","Tony Daffern","","","","5.0","1","2022/03/19"
"1928","","Avalanche: Heretical Reflections on the Dark and the Light","W. Brugh Joy","Spirituality","","","4.0","32","2022/03/19"
"1929","","Secrets of the Snow: Visual Clues to Avalanche and Ski Conditions","Edward R. LaChapelle","","","","4.5","8","2022/03/19"
"1930","","Avalanche","Quincy Troupe","Poetry","","","3.7","37","2022/03/19"
"1931","","Avalanche","Arthur J. Roth","Fiction","Young Adult","Adventure","3.69","306","2022/03/19"
"1932","","An Avalanche of Anoraks","Robert J. White","","","","3.2","5","2022/03/19"
"1933","","Powderguide: Managing Avalanche Risk","Tobias Kurzeder","","","","4.5","2","2022/03/19"
"1934","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1935","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1936","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1937","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1938","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1939","","Growing Little Women: Capturing Teachable Moments with Your Daughter","Donna Miller","Parenting","Nonfiction","","4.21","28","2022/03/19"
"1940","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1941","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1942","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1943","Portraits of Little Women","Ghostly Tales","Susan Beth Pfeffer","Childrens","Childrens","Middle Grade","3.87","38","2022/03/19"
"1944","Portraits of Little Women","Jo's Story","Susan Beth Pfeffer","Historical","Historical Fiction","Childrens","3.72","282","2022/03/19"
"1945","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1946","Little Women","Little Women, Little Men, Jo's Boys","Louisa May Alcott","Classics","Fiction","Historical","4.36","6992","2022/03/19"
"1947","Little Women","Little Women","Louisa May Alcott","Classics","Fiction","Historical","4.12","1914029","2022/03/19"
"1948","","Little Women (SparkNotes Literature Guide)","SparkNotes","","","","4.09","23","2022/03/19"
"1949","Madame Alexander Little Women Journals","Jo's Troubled Heart","Charlotte Emerson","Classics","Historical","Historical Fiction","3.7","27","2022/03/19"
"1950","Madame Alexander Little Women Journals","Meg's Dearest Wish","Charlotte Emerson","Childrens","","","3.9","21","2022/03/19"
"1951","Portraits of Little Women","Beth Makes a Friend","Susan Beth Pfeffer","Historical","Historical Fiction","Childrens","3.63","48","2022/03/19"
